STF_ID,uM,%Pos  W2/Med,%Inh Cells/High,CanonicalSmiles,Selectivity,target
STF-007292,-0.9506947292370014,101.0,-10.5,COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O,0.0,0
STF-007460,0.3308152800757723,104.1,29.1,C1=COC(=C1)CNC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,0.10682492581602374,0
STF-001643,-0.9506947292370014,126.0,10.0,C1=C(ONC1=O)C(C(=O)O)N,0.012216404886561954,0
STF-006882,0.3308152800757723,133.3,39.7,Cl[Pt]Cl,0.2,1
STF-001309,-0.4009111141305953,72.4,26.3,CCC1=CC(=CC=C1)N(C)C(=NC2=CC=CC3=CC=CC=C32)N,0.03816793893129771,0
STF-007112,-0.4009111141305953,60.2,-19.1,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,0.15174506828528073,-1
STF-006802,-0.4009111141305953,98.0,4.9,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,0.034934497816593885,0
STF-002064,1.7955864944240147,90.3,0.8,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,0.008438818565400843,0
STF-007890,-0.9506947292370014,94.7,9.7,C(C(CN)O)C(=O)O,0.0,0
STF-007476,-0.9506947292370014,123.7,-9.8,CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2,0.1111111111111111,0
STF-001449,-0.9506947292370014,87.7,3.8,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,0.12658227848101267,0
STF-007226,0.3308152800757723,101.9,1.9,CC12CCC(=O)C=C1CCC3=C2C=CC=C3OC,0.0,0
STF-001811,0.3308152800757723,106.6,19.0,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.1683748169838946,0
STF-006630,1.7955864944240147,89.3,6.2,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,0.10416666666666667,0
STF-001528,-0.9506947292370014,116.1,2.9,CCCN1C(=O)C2=C(N=C(N2)C3CCCC3)N(C1=O)CCCOC(=O)C4=CC=C(C=C4)S(=O)(=O)F,0.09049773755656107,0
STF-002008,1.7955864944240147,104.8,-16.5,COC1=CC(=C(C(=C1)OC)C=C2C3=CC=CC=C3NC2=O)OC,0.08098591549295775,0
STF-001732,0.3308152800757723,95.5,16.2,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0.2540792540792541,0
STF-002107,-0.7674335242015328,91.6,-0.3,CN1CCC2=C(C(=C(C=C2C(C1)C3=CC(=CC=C3)Cl)O)O)Cl,0.0,0
STF-001894,0.3308152800757723,81.8,-3.1,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,0.17027027027027028,0
STF-001783,0.3308152800757723,52.7,9.5,C1CN(CCN1CC2=CNC3=C2C=CC=N3)C4=CC=C(C=C4)Cl,0.19831223628691985,-1
STF-006653,1.7955864944240147,105.9,-5.2,CC1=CC=C(C=C1)O,0.02127659574468085,0
STF-004960,0.3308152800757723,29.7,14.1,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,0.0922722029988466,-1
STF-007489,-0.9506947292370014,139.0,-0.8,CC(=O)OCC1(CC23CCC4C5=C(CCC4(C2CCC1C3)C)OC=C5)O,0.1,1
STF-001186,-0.9506947292370014,108.8,-16.5,CC1=C(C(C(=C(N1)C)[N+](=O)[O-])C2=CC=CC=C2C(F)(F)F)C(=O)OC,0.03398692810457516,0
STF-006992,1.7955864944240147,99.4,-11.5,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3C2C(CC4=CC(=O)C=CC34C)Cl)O)C)C)OC(=O)CC,0.09090909090909093,0
STF-002205,0.3308152800757723,128.2,-11.9,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,0.06194690265486725,0
STF-001120,-0.7674335242015328,75.1,-5.4,C1=CC(=O)C=CC1=O,0.05909797822706065,0
STF-002085,-0.7674335242015328,100.7,-25.4,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,0.026285714285714287,0
STF-002136,1.7955864944240147,101.3,-4.1,C1=CC=C(C=C1)NC(=O)C(=CC2=CC(=C(C=C2)O)O)C#N,0.10372771474878444,0
STF-001459,-0.7674335242015328,80.0,-13.7,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,0.11159929701230227,0
STF-001074,0.3308152800757723,118.6,-2.2,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)O,0.11397058823529413,0
STF-006588,-0.9506947292370014,100.5,-14.9,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,0.010723860589812331,0
STF-001972,0.3308152800757723,78.8,-2.7,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,0.027777777777777776,0
STF-001488,-0.9506947292370014,125.3,13.8,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,0.1095890410958904,0
STF-007603,0.3308152800757723,77.1,22.3,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,0.08108108108108109,0
STF-001835,-0.9506947292370014,85.0,-8.1,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,0.17222222222222222,0
STF-006507,-0.4009111141305953,107.7,14.7,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,0.2777777777777778,0
STF-001724,-0.7674335242015328,137.3,14.0,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,0.02618657937806874,1
STF-001828,-0.9506947292370014,96.2,-10.0,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,0.0398936170212766,0
STF-007427,0.3308152800757723,102.3,-3.4,C1=CC=C(C(=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O)O,0.028985507246376805,0
STF-007857,-0.9506947292370014,113.4,9.0,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,0.006024096385542169,0
STF-002132,0.3308152800757723,114.2,-13.4,C=CCN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)O,0.08695652173913042,0
STF-006634,-0.4009111141305953,40.5,31.5,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,0.2777777777777778,-1
STF-006188,0.3308152800757723,111.0,19.6,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,0.040103492884864166,0
STF-002231,-0.4009111141305953,116.5,-7.9,C1CC2C(C1)C3CC2CC3OC(=S)S,0.8333333333333334,0
STF-001040,1.7955864944240147,94.3,1.1,CCNC(=O)N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,0.03947368421052632,0
STF-007340,-0.7674335242015328,93.3,13.3,CCCCCCCCCCCCCCCC(=O)OCC(CO)O,0.0,0
STF-007643,1.7955864944240147,126.4,1.5,C1=CC=C(C=C1)CCCC(=O)O,0.006188118811881188,0
STF-007287,1.7955864944240147,60.4,18.1,CC(=O)OC1=C(C=CC(=C1)CC2COC3=C(C2=O)C=CC(=C3)OC)OC,0.037037037037037035,-1
STF-007868,1.7955864944240147,106.8,1.5,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,0.0,0
STF-007464,0.3308152800757723,104.3,7.4,C(CN)CN,0.5,0
STF-002038,-0.9506947292370014,93.6,-12.7,C(CCNCCCN)CN,0.11206896551724138,0
STF-006882,-0.9506947292370014,129.8,2.4,Cl[Pt]Cl,0.2,0
STF-007361,0.3308152800757723,62.1,30.3,CC1(CC2C1CCC(=C)C(CCC2=O)O)C,0.013888888888888888,-1
STF-001117,0.3308152800757723,100.2,-23.8,C1CCC(CC1)(C(=O)O)N,0.007042253521126761,0
STF-006960,-0.7674335242015328,97.4,-15.9,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,0.32432432432432434,0
STF-006327,1.7955864944240147,144.9,15.6,CC1=C(C(=O)C=CO1)O,0.004711425206124852,1
STF-001084,-0.4009111141305953,96.1,-7.8,C1C2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O1)O,0.07692307692307693,0
STF-006528,-0.9506947292370014,98.3,-26.6,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0.1483050847457627,0
STF-007201,1.7955864944240147,105.9,3.3,COC1=C2C=COC2=NC3=CC=CC=C31,0.012658227848101266,0
STF-006424,1.7955864944240147,122.7,13.6,COC1=CC=CC=C1OCC(COC(=O)N)O,0.009316770186335404,0
STF-001177,-0.7674335242015328,77.3,-8.1,CCN1CCC2=C(CC1)OC(=N2)N,0.02127659574468085,0
STF-006123,-0.4009111141305953,137.8,15.2,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,0.0480349344978166,1
STF-001764,-0.7674335242015328,94.4,-2.3,CC1=C(C(=CC=C1)C)OCC(C(C)C)N,0.017241379310344827,0
STF-001133,0.3308152800757723,116.8,-13.0,C(C(C(=O)O)N)C(=O)O,0.035874439461883414,0
STF-007756,-0.4009111141305953,69.5,9.4,C[N+]1=CC2=C(C3=C(C=C2CC1)OCO3)OC,0.0,-1
STF-001271,-0.9506947292370014,127.9,-8.8,C1CCC(C1)N2C=NC3=C2N=CN=C3N,0.13043478260869565,0
STF-001738,-0.9506947292370014,93.5,-26.1,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C,0.17391304347826084,0
STF-001512,-0.7674335242015328,103.9,-9.4,COC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,0.18552036199095026,0
STF-007548,-0.7674335242015328,89.8,-3.2,CC(C)(C)C1=CC(=C(C=C1OC)C(C)(C)C)O,0.06666666666666668,0
STF-001339,0.3308152800757723,107.7,1.3,C1=CC(=CC(=C1)Cl)N=C(N)N=C(N)N,0.14349775784753366,0
STF-006771,1.7955864944240147,85.3,24.6,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,0.2,0
STF-006702,-0.9506947292370014,91.8,0.3,COC1=C(C=CC(=C1)CC=C)O,0.022842639593908632,0
STF-002218,-0.9506947292370014,69.5,-23.3,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4,0.21301775147928995,-1
STF-007335,1.7955864944240147,146.3,21.9,CC1=CC(=CC(=C1C(=O)O)O)O,0.012345679012345678,1
STF-001584,-0.4009111141305953,125.1,-15.6,CC(C)[N+]1(C2CCC1CC(C2)C(=O)OC(CO)C3=CC=CC=C3)C,0.0,0
STF-007267,-0.4009111141305953,103.8,-4.6,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,0.018691588785046728,0
STF-002028,-0.4009111141305953,109.0,-17.4,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1,0.056626506024096385,0
STF-001448,-0.7674335242015328,101.2,-4.3,CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=CC=CC=C21)C3=CC=C(C=C3)F,0.05990016638935109,0
STF-001633,-0.4009111141305953,61.8,-7.0,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I,0.0934065934065934,-1
STF-006325,1.7955864944240147,120.2,2.2,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,0.008221993833504625,0
STF-006903,0.3308152800757723,162.3,38.4,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,0.004711425206124852,1
STF-006775,1.7955864944240147,114.0,-0.9,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,0.197869101978691,0
STF-001264,1.7955864944240147,119.6,-2.6,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,0.007936507936507936,0
STF-006996,-0.4009111141305953,112.2,1.2,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,0.009259259259259259,0
STF-001597,-0.7674335242015328,126.9,-11.1,C1=C(NC=N1)CO,0.007751937984496123,0
STF-001596,-0.4009111141305953,102.4,5.8,COC1=C(C=CC(=C1)C(C(=O)O)O)O,0.008097165991902834,0
STF-006966,-0.4009111141305953,105.5,11.8,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,0.17669172932330826,0
STF-007278,-0.7674335242015328,100.5,1.3,COC1=CC(=O)C(=CC1=O)C(C=C)C2=CC=CC=C2,0.10638297872340426,0
STF-001048,0.3308152800757723,72.7,-10.3,CC(C)CN(C)C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N,0.14906832298136646,0
STF-002024,0.3308152800757723,33.6,59.4,C1CCN(C1)C(=S)S,0.4444444444444444,-1
STF-007204,1.7955864944240147,47.2,4.8,CC(=O)OC1CCC2(C(C1)CCC3C2CCC4(C3(CC(C4C5=CC(=O)OC5)OC(=O)C)O)C)C,0.0,-1
STF-007827,-0.4009111141305953,105.3,15.9,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,0.005931198102016607,0
STF-001224,0.3308152800757723,76.9,-11.2,COC1=C(C(=CC=C1)OC)OCCNCC2CSC3=CC=CC=C3O2,0.06896551724137931,0
STF-006597,1.7955864944240147,160.8,13.0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],0.0,1
STF-001516,-0.4009111141305953,116.9,8.2,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,0.043478260869565216,0
STF-001500,-0.9506947292370014,124.0,5.4,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)OS(=O)N)Cl,0.004807692307692308,0
STF-007593,1.7955864944240147,97.4,17.8,COC1=C(C=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O)OC,0.045454545454545456,0
STF-007818,-0.4009111141305953,104.8,7.2,CC1=CC=CC(=C1O)C(=O)O,0.021645021645021644,0
STF-004103,-0.7674335242015328,90.4,-11.1,CC1=CC(=O)C2=CC=CC=C2C1=O,0.1146288209606987,0
STF-007658,-0.7674335242015328,133.4,11.2,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)OC)OC)OC,0.01340033500837521,1
STF-007040,-0.9506947292370014,130.7,-18.5,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0.5,1
STF-002372,-0.9506947292370014,106.9,-15.6,C1C2=CC(=O)C(=CC2=C3C1(COC4=C3C=CC(=C4O)O)O)O,0.2146892655367232,0
STF-006502,-0.7674335242015328,125.8,-17.4,C1=CC=C(C=C1)CCO,0.0,0
STF-007469,-0.7674335242015328,101.6,1.1,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,0.0547945205479452,0
STF-001380,-0.7674335242015328,92.4,-15.4,C1=C(C(=CC2=C1NC(=O)C(=O)N2)[N+](=O)[O-])C#N,0.016528925619834708,0
STF-002230,-0.4009111141305953,105.0,-21.3,COC1=CC(=CC(=C1OC)OC)C2=C(N(C(=O)C3=C2C=CC(=C3)OCC4=CC=CC=N4)C5=CC=C(C=C5)N)C(=O)OC,0.06944444444444445,0
STF-001764,-0.9506947292370014,99.9,-0.5,CC1=C(C(=CC=C1)C)OCC(C(C)C)N,0.017241379310344827,0
STF-007876,0.3308152800757723,128.9,-11.3,C(CSCCO)O,0.0,0
STF-002059,0.3308152800757723,125.3,-21.8,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,0.013888888888888888,0
STF-006493,-0.4009111141305953,114.5,2.1,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,0.003500583430571762,0
STF-007379,-0.4009111141305953,92.2,0.7,C1C(C(C(CC1(C(=O)O)O)O)O)O,0.003690036900369004,0
STF-007559,1.7955864944240147,14.3,1.5,C1=CC=C(C(=C1)C(=O)C=CC2=CC=C(C=C2)O)O,0.15492957746478872,-1
STF-002025,-0.7674335242015328,104.4,-6.9,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0.13800904977375567,0
STF-006921,-0.4009111141305953,64.7,14.3,CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C,0.0,-1
STF-001951,-0.7674335242015328,107.2,-11.3,CCC1C(COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],0.017462165308498253,0
STF-001518,-0.9506947292370014,115.4,5.4,CC(=CCCC(=CCCC(=CCSC1=CC=CC=C1C(=O)O)C)C)C,0.1484375,0
STF-001582,-0.4009111141305953,111.9,-5.8,C1=CC2=C(C=CN=C2)C(=C1)S(=O)ONCCN=C(N)N,0.007751937984496123,0
STF-007272,1.7955864944240147,126.7,3.3,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,0.3888888888888889,0
STF-006752,1.7955864944240147,110.1,-10.6,CC1=CC(=O)NC(=S)N1,0.006872852233676976,0
STF-001296,-0.9506947292370014,87.4,-24.6,CCN(CCCl)CC1=CC=CC=C1Br,0.007751937984496123,0
STF-001735,-0.4009111141305953,158.4,12.7,CNCCC1=CNC2=C1C=C(C=C2)O,0.029239766081871343,1
STF-007573,1.7955864944240147,149.5,34.1,C1CC2=NC3=CC=CC=C3CN2C1,0.06666666666666668,1
STF-001868,-0.4009111141305953,59.5,-9.9,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,0.2116182572614108,-1
STF-007791,-0.7674335242015328,119.1,1.8,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C=C(C=C3C2=O)C(=O)O)OC(=O)C,0.03034134007585335,0
STF-006690,-0.9506947292370014,92.9,-0.3,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,0.02467532467532468,0
STF-002076,-0.9506947292370014,85.8,-7.1,COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)Cl,0.12121212121212123,0
STF-001389,0.3308152800757723,99.3,-32.7,CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)C=CC3=CC(=CC=C3)Cl,0.06127450980392156,0
STF-002324,-0.7674335242015328,105.5,-2.7,CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0.11475409836065575,0
STF-007624,-0.4009111141305953,74.0,-8.8,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O,0.0,0
STF-007126,-0.4009111141305953,85.2,-13.0,CCCCOC(=O)C1=CC=C(C=C1)O,0.007263922518159807,0
STF-007146,0.3308152800757723,130.5,-20.0,CC(=O)OC1CC2C(C(CC(C2(C3C1(C45C(O4)C(=O)C(C5(CC3)C)C6=COC=C6)C)C)OC(=O)C)OC(=O)C)(C)C,0.0,1
STF-006808,0.3308152800757723,113.6,-8.4,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,0.2463768115942029,0
STF-006881,1.7955864944240147,136.4,7.2,C1CC(C1)(C(=O)O)C(=O)O.[Pt],0.0,1
STF-006905,-0.4009111141305953,136.2,11.8,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,0.2864321608040201,1
STF-007556,-0.4009111141305953,19.8,93.8,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,0.3807106598984771,-1
STF-007797,1.7955864944240147,95.3,9.1,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,0.007547169811320755,0
STF-007495,-0.4009111141305953,57.1,-2.2,CC(C)C1=C(C2=C(C=C1)C3(CCC4=C(C3CC2)COC4=O)C)O,0.0,-1
STF-001854,0.3308152800757723,92.4,-4.8,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,0.2,0
STF-006758,0.3308152800757723,84.8,48.7,C1=C(C(=CC(=C1O)O)O)CCN,0.40384615384615385,0
STF-006441,0.3308152800757723,129.0,-4.7,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,0.0,0
STF-001016,-0.7674335242015328,108.8,-7.5,C1CCN(C1)CCOC(=O)CC2=CC(=C(C=C2)Cl)Cl,0.040540540540540536,0
STF-006825,-0.7674335242015328,119.8,-11.2,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,0.03614457831325301,0
STF-006281,-0.4009111141305953,94.1,-9.3,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,0.6531791907514449,0
STF-006987,-0.9506947292370014,123.5,-36.3,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C)COC4C(C(C(C(O4)C)O)OC)OC,0.0,0
STF-001892,-0.7674335242015328,76.8,-12.2,CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC,0.17687074829931973,0
STF-007265,-0.7674335242015328,111.4,8.0,COC1=CC(=C(C=C1C=O)OC)OC,0.0038684719535783366,0
STF-001697,0.3308152800757723,112.3,10.5,C1CNCCC1C(=O)O,0.02083333333333333,0
STF-001722,-0.7674335242015328,133.1,-4.1,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)OCC2=CC=CC=C2,0.06666666666666668,1
STF-006996,-0.9506947292370014,98.0,-10.5,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,0.009259259259259259,0
STF-006459,-0.7674335242015328,93.7,3.4,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,0.21428571428571427,0
STF-001838,-0.4009111141305953,74.4,2.3,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,0.015873015873015872,0
STF-007281,0.3308152800757723,67.4,32.9,COC1=C(C(=C(C=C1)C2CC3=C(C(=C(C=C3)O)OC)OC2)OC)O,0.0,-1
STF-007779,-0.7674335242015328,91.6,1.1,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,0.0053835800807537,0
STF-001417,-0.4009111141305953,119.6,-1.6,CC(CO)(C1CC2=C(C3=CC=CC=C3N=C2O1)OC)O,0.0027397260273972607,0
STF-001210,1.7955864944240147,105.4,-3.4,C1=C(NC=N1)CCNC(=O)CCN,0.012145748987854251,0
STF-001415,-0.9506947292370014,106.8,3.8,CC1OCC2C(O1)(CC(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,0.16,0
STF-007329,1.7955864944240147,86.8,-12.2,CC1(C=CC2=C(O1)C=CC(=C2OC)CC(=O)C3=CC4=C(C=C3O)OC(C(C4)O)(C)C)C,0.02985074626865672,0
STF-007678,-0.7674335242015328,108.5,10.5,C1=CC(=O)C=CC1=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,0.10805860805860806,0
STF-006932,-0.7674335242015328,113.6,-16.7,CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO,0.0,0
STF-007755,-0.7674335242015328,104.2,6.9,C(CC(=O)NC(CCSC(CC(=O)O)C(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N,0.0,0
STF-006865,0.3308152800757723,100.7,23.3,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,0.02053915275994865,0
STF-001048,1.7955864944240147,75.1,16.2,CC(C)CN(C)C1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N,0.14906832298136646,0
STF-007562,0.3308152800757723,50.0,2.7,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,0.0,-1
STF-006590,-0.9506947292370014,89.3,-17.4,CC1=C(C(=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)C)O,0.0,0
STF-006560,-0.9506947292370014,92.1,5.0,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,0.032786885245901634,0
STF-001649,-0.4009111141305953,121.2,4.2,CCN1CC2(CCC(C34C2CC(C31)C5(CC(C6CC4C5C6O)OC)O)O)C,0.08333333333333333,0
STF-001086,1.7955864944240147,57.2,-8.6,CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O,0.0,-1
STF-007188,0.3308152800757723,70.1,14.2,CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC=C4C3(CCC5(C4CC(CC5)(C)C)C)C)C)C,0.0,0
STF-006620,-0.9506947292370014,105.9,-12.4,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC,0.0,0
STF-001409,0.3308152800757723,124.6,4.0,C1=CC(=C(C=C1CC(=O)O)O)O,0.02322206095791001,0
STF-001380,-0.4009111141305953,90.3,-10.7,C1=C(C(=CC2=C1NC(=O)C(=O)N2)[N+](=O)[O-])C#N,0.016528925619834708,0
STF-006450,-0.9506947292370014,111.7,14.9,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,0.004550625711035267,0
STF-007300,-0.9506947292370014,99.4,1.8,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C,0.0,0
STF-001697,1.7955864944240147,91.1,1.9,C1CNCCC1C(=O)O,0.02083333333333333,0
STF-002376,1.7955864944240147,2.3,-5.2,CN1CCC2=CC3=C(C=C2C1C4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3,0.01627906976744186,-1
STF-006538,-0.4009111141305953,88.6,2.1,CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O,1.0,0
STF-007519,-0.7674335242015328,85.4,17.0,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O,0.5945945945945946,0
STF-007156,1.7955864944240147,24.4,13.7,CC(=O)OC1CC2C(C(CC(C2(C3C1(C45C(O4)C(=O)OC(C5(CC3)C)C6=COC=C6)C)C)OC(=O)C)OC(=O)C)(C)C,0.0,-1
